campaign_touch_id,milestone_score,predicted_milestone,campaign_priority
AMK-00059396,0.5189240822742868,1,Medium Priority
AMK-00023943,0.6637024003992772,1,Medium Priority
AMK-00027299,0.3775328589250965,0,Medium Priority
AMK-00008229,0.308493400763136,0,Medium Priority
AMK-00040987,0.5975061790172682,1,Medium Priority
AMK-00052479,0.3019986449890117,0,Medium Priority
AMK-00036693,0.4014954740352686,0,Medium Priority
AMK-00014050,0.5067570670947941,1,Medium Priority
AMK-00025925,0.5773431151798248,1,Medium Priority
AMK-00015577,0.32763648409982854,0,Medium Priority
AMK-00003309,0.5862157981578126,1,Medium Priority
AMK-00029480,0.3786108870690885,0,Medium Priority
AMK-00035373,0.691726079507407,1,Medium Priority
AMK-00017815,0.7406667050793124,1,High Priority
AMK-00020905,0.4817228086024549,0,Medium Priority
AMK-00033565,0.33110588230352755,0,Medium Priority
AMK-00057139,0.5494287790080338,1,Medium Priority
AMK-00052154,0.6428367533245758,1,Medium Priority
AMK-00026333,0.7574870696440277,1,High Priority
AMK-00023543,0.4247606906445482,0,Medium Priority
AMK-00061872,0.3386039797681668,0,Medium Priority
AMK-00000254,0.38833174541546034,0,Medium Priority
AMK-00013848,0.5696070219644883,1,Medium Priority
AMK-00040651,0.3007351075869323,0,Medium Priority
AMK-00062020,0.2796043099161125,0,Low Priority
AMK-00051303,0.6691762472392326,1,Medium Priority
AMK-00019820,0.5535651137134319,1,Medium Priority
AMK-00020322,0.2347434766214058,0,Low Priority
AMK-00039772,0.4974550409509164,0,Medium Priority
AMK-00015656,0.35117344714398263,0,Medium Priority
AMK-00042135,0.4072482081763532,0,Medium Priority
AMK-00026610,0.5136690840685668,1,Medium Priority
AMK-00037542,0.5029752264484263,1,Medium Priority
AMK-00053747,0.687470138250222,1,Medium Priority
AMK-00005429,0.7255054052499302,1,High Priority
AMK-00018296,0.6008977130781479,1,Medium Priority
AMK-00063293,0.4918756422010834,0,Medium Priority
AMK-00041309,0.35326217152262085,0,Medium Priority
AMK-00001571,0.4337689417071745,0,Medium Priority
AMK-00004093,0.5740283435281357,1,Medium Priority
AMK-00033859,0.4758718969104009,0,Medium Priority
AMK-00034691,0.5022394365572682,1,Medium Priority
AMK-00023231,0.47495942232517346,0,Medium Priority
AMK-00045002,0.7223815891334514,1,High Priority
AMK-00039666,0.6067607076731306,1,Medium Priority
AMK-00038345,0.7978983985588809,1,High Priority
AMK-00004058,0.6070834652512037,1,Medium Priority
AMK-00022401,0.4747678955529898,0,Medium Priority
AMK-00056344,0.6479920436791454,1,Medium Priority
AMK-00037018,0.6966063792159038,1,Medium Priority
AMK-00008669,0.3183641718047569,0,Medium Priority
AMK-00026538,0.4100348181400653,0,Medium Priority
AMK-00044168,0.19695788491331245,0,Low Priority
AMK-00012762,0.6046036004054149,1,Medium Priority
AMK-00019923,0.4859183211899251,0,Medium Priority
AMK-00020850,0.540620417941477,1,Medium Priority
AMK-00004108,0.4737201222728717,0,Medium Priority
AMK-00022143,0.4452206123306489,0,Medium Priority
AMK-00007181,0.535596268025677,1,Medium Priority
AMK-00044952,0.7164017029768202,1,High Priority
AMK-00003086,0.34831384727292053,0,Medium Priority
AMK-00048093,0.6613773661833624,1,Medium Priority
AMK-00057606,0.2906127892995731,0,Low Priority
AMK-00016276,0.3164039892360636,0,Medium Priority
AMK-00011648,0.6949743758342678,1,Medium Priority
AMK-00053137,0.3181066265191783,0,Medium Priority
AMK-00059481,0.5664858817002644,1,Medium Priority
AMK-00010599,0.43989391930116545,0,Medium Priority
AMK-00021287,0.4039149524351201,0,Medium Priority
AMK-00024842,0.21983231150534718,0,Low Priority
AMK-00016409,0.8060131796751825,1,High Priority
AMK-00047431,0.40257942595650775,0,Medium Priority
AMK-00062184,0.45331100045543826,0,Medium Priority
AMK-00022817,0.2056776818753732,0,Low Priority
AMK-00042548,0.35607789738334295,0,Medium Priority
AMK-00006424,0.49232182821360426,0,Medium Priority
AMK-00024014,0.6869712893740629,1,Medium Priority
AMK-00045329,0.28301443960599926,0,Low Priority
AMK-00042353,0.4700685655463157,0,Medium Priority
AMK-00038952,0.5168018383457887,1,Medium Priority
AMK-00033879,0.35298006992128145,0,Medium Priority
AMK-00052232,0.6580962957000783,1,Medium Priority
AMK-00056755,0.28374114314912435,0,Low Priority
AMK-00053427,0.6762153073933883,1,Medium Priority
AMK-00057520,0.51292901792136,1,Medium Priority
AMK-00009640,0.2629433559701733,0,Low Priority
AMK-00000115,0.17359099461879177,0,Low Priority
AMK-00062356,0.39573717546072407,0,Medium Priority
AMK-00046356,0.4335183654739859,0,Medium Priority
AMK-00023544,0.41276222548280184,0,Medium Priority
AMK-00044935,0.3224263035594086,0,Medium Priority
AMK-00012585,0.34928685519300967,0,Medium Priority
AMK-00030237,0.6341291882698304,1,Medium Priority
AMK-00013401,0.5396515027597002,1,Medium Priority
AMK-00060481,0.3177116190075988,0,Medium Priority
AMK-00051842,0.35002699259680514,0,Medium Priority
AMK-00032352,0.17009602512153707,0,Low Priority
AMK-00034613,0.5074576656466977,1,Medium Priority
AMK-00058005,0.41563703640538097,0,Medium Priority
AMK-00021844,0.3940368412787943,0,Medium Priority
AMK-00054247,0.5874730643735321,1,Medium Priority
AMK-00047653,0.42164057769355995,0,Medium Priority
AMK-00020650,0.7402304730686361,1,High Priority
AMK-00010122,0.6076596334484239,1,Medium Priority
AMK-00032516,0.63955376324717,1,Medium Priority
AMK-00049100,0.36025513256886366,0,Medium Priority
AMK-00040337,0.6022225986451706,1,Medium Priority
AMK-00061813,0.3427872819891615,0,Medium Priority
AMK-00038609,0.6843012249707727,1,Medium Priority
AMK-00040270,0.4308871680519276,0,Medium Priority
AMK-00046445,0.5938177588618476,1,Medium Priority
AMK-00014495,0.29106246155257715,0,Low Priority
AMK-00035559,0.352182484873102,0,Medium Priority
AMK-00047622,0.4153410232801582,0,Medium Priority
AMK-00032143,0.4081017894567565,0,Medium Priority
AMK-00030840,0.49832386586393274,0,Medium Priority
AMK-00019328,0.5454576642579007,1,Medium Priority
AMK-00000885,0.28304421002132685,0,Low Priority
AMK-00037161,0.5503308939372005,1,Medium Priority
AMK-00003336,0.31191373090885155,0,Medium Priority
AMK-00057038,0.42211414466430636,0,Medium Priority
AMK-00009173,0.8340337904010813,1,High Priority
AMK-00008386,0.6708602102638794,1,Medium Priority
AMK-00013506,0.5775534454523469,1,Medium Priority
AMK-00044950,0.6550788716894625,1,Medium Priority
AMK-00053561,0.20719021123582113,0,Low Priority
AMK-00039456,0.5160913735436857,1,Medium Priority
AMK-00025156,0.6437753894176639,1,Medium Priority
AMK-00033644,0.27224521993769507,0,Low Priority
AMK-00057310,0.36387364083045126,0,Medium Priority
AMK-00044137,0.6351119424366112,1,Medium Priority
AMK-00057055,0.34373807511777316,0,Medium Priority
AMK-00030690,0.5490700788839107,1,Medium Priority
AMK-00038747,0.43947609283458255,0,Medium Priority
AMK-00059090,0.5017029287345447,1,Medium Priority
AMK-00039551,0.5742152656962518,1,Medium Priority
AMK-00044413,0.6864890872319169,1,Medium Priority
AMK-00031989,0.3995854407224463,0,Medium Priority
AMK-00014866,0.4674481519643606,0,Medium Priority
AMK-00057371,0.4659971082675617,0,Medium Priority
AMK-00004013,0.5674742634773783,1,Medium Priority
AMK-00004860,0.5811106533374218,1,Medium Priority
AMK-00041519,0.40337294779615385,0,Medium Priority
AMK-00012797,0.18275618390942588,0,Low Priority
AMK-00054922,0.4002935411087083,0,Medium Priority
AMK-00028327,0.45745402102370986,0,Medium Priority
AMK-00012914,0.4412615372569376,0,Medium Priority
AMK-00010116,0.5518475673399178,1,Medium Priority
AMK-00001697,0.21828820297789434,0,Low Priority
AMK-00028958,0.5903429732849396,1,Medium Priority
AMK-00048728,0.40186416071819236,0,Medium Priority
AMK-00035059,0.7039890118218161,1,High Priority
AMK-00034989,0.6376887937928633,1,Medium Priority
AMK-00052774,0.5310811206074064,1,Medium Priority
AMK-00050890,0.30294444291825223,0,Medium Priority
AMK-00038040,0.4292910010076641,0,Medium Priority
AMK-00040489,0.34567506093328026,0,Medium Priority
AMK-00011840,0.4419823208047301,0,Medium Priority
AMK-00063536,0.6526556818309165,1,Medium Priority
AMK-00055648,0.6159534332446959,1,Medium Priority
AMK-00039925,0.49422607211933794,0,Medium Priority
AMK-00040357,0.6892251073071376,1,Medium Priority
AMK-00053721,0.4498705109450919,0,Medium Priority
AMK-00043607,0.6395936787830495,1,Medium Priority
AMK-00030638,0.6049906728912954,1,Medium Priority
AMK-00003432,0.2588120259368424,0,Low Priority
AMK-00026739,0.3303818799526309,0,Medium Priority
AMK-00005772,0.31312548663426015,0,Medium Priority
AMK-00005663,0.6550290997049963,1,Medium Priority
AMK-00029805,0.5192925062674256,1,Medium Priority
AMK-00029713,0.3468825280137947,0,Medium Priority
AMK-00040452,0.698900453051246,1,Medium Priority
AMK-00058398,0.5577874748618582,1,Medium Priority
AMK-00034681,0.19407010637811895,0,Low Priority
AMK-00045283,0.3254461126358844,0,Medium Priority
AMK-00053712,0.4451389784140223,0,Medium Priority
AMK-00003453,0.6796422827240202,1,Medium Priority
AMK-00055110,0.5163542677481814,1,Medium Priority
AMK-00013115,0.3932347387659859,0,Medium Priority
AMK-00021194,0.4239411854658365,0,Medium Priority
AMK-00055518,0.672475779264267,1,Medium Priority
AMK-00062882,0.32885762987294365,0,Medium Priority
AMK-00053454,0.30919167998974184,0,Medium Priority
AMK-00053765,0.5135873721824475,1,Medium Priority
AMK-00013133,0.38093216542744485,0,Medium Priority
AMK-00028466,0.8079099679220806,1,High Priority
AMK-00043660,0.2744150026288367,0,Low Priority
AMK-00042525,0.3217410658871383,0,Medium Priority
AMK-00000477,0.594070951167093,1,Medium Priority
AMK-00029384,0.8059089371490665,1,High Priority
AMK-00003708,0.23614392418027996,0,Low Priority
AMK-00047390,0.6763492812252492,1,Medium Priority
AMK-00058362,0.29198348668776775,0,Low Priority
AMK-00007144,0.37095912194702524,0,Medium Priority
AMK-00021465,0.7334199391270376,1,High Priority
AMK-00048713,0.2805962573256018,0,Low Priority
AMK-00051829,0.6339235625828434,1,Medium Priority
AMK-00037453,0.6521993865454754,1,Medium Priority
AMK-00041418,0.6101929612155121,1,Medium Priority
AMK-00061942,0.7091011997774208,1,High Priority
AMK-00028615,0.6812887640803369,1,Medium Priority
AMK-00059799,0.7758165798414758,1,High Priority
AMK-00022625,0.523207331013242,1,Medium Priority
AMK-00036794,0.5645191705168972,1,Medium Priority
AMK-00022084,0.3149520733527416,0,Medium Priority
AMK-00016064,0.4031263214374565,0,Medium Priority
AMK-00023993,0.6123119138215969,1,Medium Priority
AMK-00002153,0.670785277260647,1,Medium Priority
AMK-00041905,0.5699183190162732,1,Medium Priority
AMK-00013062,0.24997827167494502,0,Low Priority
AMK-00058225,0.46812853956509665,0,Medium Priority
AMK-00022997,0.5028606764202153,1,Medium Priority
AMK-00009355,0.2339943970105452,0,Low Priority
AMK-00021440,0.34267628414211726,0,Medium Priority
AMK-00035439,0.3929052700443971,0,Medium Priority
AMK-00034901,0.418156704789015,0,Medium Priority
AMK-00012695,0.4986417033092422,0,Medium Priority
AMK-00022123,0.3308281603891341,0,Medium Priority
AMK-00059340,0.5154741290500928,1,Medium Priority
AMK-00023518,0.3373769895277166,0,Medium Priority
AMK-00046529,0.5727138095030531,1,Medium Priority
AMK-00025032,0.18684896863966083,0,Low Priority
AMK-00050062,0.46745603422962756,0,Medium Priority
AMK-00023031,0.48930873464646285,0,Medium Priority
AMK-00037579,0.6185230132648271,1,Medium Priority
AMK-00049830,0.5929509788319709,1,Medium Priority
AMK-00044170,0.3863003095762217,0,Medium Priority
AMK-00020004,0.5535858658517532,1,Medium Priority
AMK-00056969,0.5053917637000871,1,Medium Priority
AMK-00034771,0.5189643465167745,1,Medium Priority
AMK-00005995,0.23443326401508915,0,Low Priority
AMK-00051381,0.38986133457137695,0,Medium Priority
AMK-00015594,0.6114463046017387,1,Medium Priority
AMK-00037102,0.532777587693746,1,Medium Priority
AMK-00063491,0.5744885644650551,1,Medium Priority
AMK-00016387,0.5560711649254155,1,Medium Priority
AMK-00035088,0.6732559653985621,1,Medium Priority
AMK-00053111,0.34296732680161085,0,Medium Priority
AMK-00061639,0.7930943175769046,1,High Priority
AMK-00054005,0.32538388482553554,0,Medium Priority
AMK-00047132,0.5329790115463088,1,Medium Priority
AMK-00016840,0.45257773935454676,0,Medium Priority
AMK-00057700,0.5723872611735757,1,Medium Priority
AMK-00023920,0.26955171108664877,0,Low Priority
AMK-00027513,0.6965236019580325,1,Medium Priority
AMK-00005786,0.5230091790165262,1,Medium Priority
AMK-00005395,0.45930240342043277,0,Medium Priority
AMK-00021112,0.4932239367267659,0,Medium Priority
AMK-00043727,0.4070286304499412,0,Medium Priority
AMK-00001001,0.4446578863634546,0,Medium Priority
AMK-00051556,0.4820842980223983,0,Medium Priority
AMK-00020849,0.4213066250589517,0,Medium Priority
AMK-00058902,0.6949763471651997,1,Medium Priority
AMK-00017519,0.537800558415669,1,Medium Priority
AMK-00012725,0.23754636091843379,0,Low Priority
AMK-00003648,0.8380693535238927,1,High Priority
AMK-00042119,0.33453728042279957,0,Medium Priority
AMK-00035627,0.3996947878159417,0,Medium Priority
AMK-00049327,0.6376373215202128,1,Medium Priority
AMK-00015651,0.45175796985460215,0,Medium Priority
AMK-00004347,0.37259819257668536,0,Medium Priority
AMK-00041200,0.25374472602748055,0,Low Priority
AMK-00060545,0.430560718519525,0,Medium Priority
AMK-00015467,0.35290036981969203,0,Medium Priority
AMK-00030018,0.3878650784686208,0,Medium Priority
AMK-00012352,0.5083110864026095,1,Medium Priority
AMK-00015484,0.4148337541442836,0,Medium Priority
AMK-00009999,0.6088957473907649,1,Medium Priority
AMK-00039109,0.3120041966011722,0,Medium Priority
AMK-00050597,0.6395802187050174,1,Medium Priority
AMK-00043168,0.554656777386964,1,Medium Priority
AMK-00058871,0.695160144612523,1,Medium Priority
AMK-00011308,0.6116234170026617,1,Medium Priority
AMK-00000963,0.5765630589378059,1,Medium Priority
AMK-00001296,0.6010589791420383,1,Medium Priority
AMK-00020280,0.2160452524791993,0,Low Priority
AMK-00023806,0.6556769535893296,1,Medium Priority
AMK-00061553,0.506735563311685,1,Medium Priority
AMK-00021491,0.6256127539825569,1,Medium Priority
AMK-00013725,0.7387034038955997,1,High Priority
AMK-00042111,0.5451669304400232,1,Medium Priority
AMK-00024419,0.2870918968740093,0,Low Priority
AMK-00052171,0.44392264013367505,0,Medium Priority
AMK-00057021,0.5658295794211045,1,Medium Priority
AMK-00062843,0.41637189662136387,0,Medium Priority
AMK-00020025,0.4533632577423829,0,Medium Priority
AMK-00044521,0.6083851727187158,1,Medium Priority
AMK-00010714,0.6784869903877204,1,Medium Priority
AMK-00040733,0.669418373352297,1,Medium Priority
AMK-00019471,0.3185653861281936,0,Medium Priority
AMK-00036260,0.5515440219377227,1,Medium Priority
AMK-00007108,0.2696550886261627,0,Low Priority
AMK-00046090,0.6986251303608673,1,Medium Priority
AMK-00037671,0.7265523353289265,1,High Priority
AMK-00006166,0.5062591972220257,1,Medium Priority
AMK-00059868,0.3778495698555775,0,Medium Priority
AMK-00010501,0.6137136171724475,1,Medium Priority
AMK-00038906,0.4504353473656586,0,Medium Priority
AMK-00001220,0.5890540310772195,1,Medium Priority
AMK-00040540,0.4485908540290502,0,Medium Priority
AMK-00037058,0.43225641955021044,0,Medium Priority
AMK-00038440,0.786698649782896,1,High Priority
AMK-00002531,0.33438213988532767,0,Medium Priority
AMK-00042847,0.4606308148647372,0,Medium Priority
AMK-00013727,0.41903124500064176,0,Medium Priority
AMK-00046631,0.24978671157453625,0,Low Priority
AMK-00023728,0.32643708687911516,0,Medium Priority
AMK-00038096,0.5320788350828392,1,Medium Priority
AMK-00046726,0.39273528061780466,0,Medium Priority
AMK-00029899,0.7347888335966735,1,High Priority
AMK-00026677,0.46165884323941103,0,Medium Priority
AMK-00021285,0.5050343868332657,1,Medium Priority
AMK-00002550,0.44545279061540904,0,Medium Priority
AMK-00056190,0.6542359219119686,1,Medium Priority
AMK-00039331,0.5035307266830705,1,Medium Priority
AMK-00058263,0.3616885212123856,0,Medium Priority
AMK-00043069,0.5325890580886918,1,Medium Priority
AMK-00011877,0.20190143417308618,0,Low Priority
AMK-00029312,0.7329426956936028,1,High Priority
AMK-00043588,0.1784392442919378,0,Low Priority
AMK-00053090,0.33994756519249275,0,Medium Priority
AMK-00040011,0.537068596643071,1,Medium Priority
AMK-00060791,0.43106385057560154,0,Medium Priority
AMK-00000226,0.3950782136997692,0,Medium Priority
AMK-00036315,0.7678516631622149,1,High Priority
AMK-00060961,0.19061555942467012,0,Low Priority
AMK-00017798,0.6068195039804137,1,Medium Priority
AMK-00049948,0.4297663484920198,0,Medium Priority
AMK-00003057,0.3501249545351707,0,Medium Priority
AMK-00061299,0.49525664336865166,0,Medium Priority
AMK-00025211,0.26366306762684844,0,Low Priority
AMK-00027180,0.21220437187549115,0,Low Priority
AMK-00027284,0.35579374941778763,0,Medium Priority
AMK-00037916,0.6829687788719211,1,Medium Priority
AMK-00042594,0.43629224291042656,0,Medium Priority
AMK-00022465,0.5422992267153521,1,Medium Priority
AMK-00057012,0.23706792037943564,0,Low Priority
AMK-00055397,0.6062744985868832,1,Medium Priority
AMK-00032806,0.4333787846368647,0,Medium Priority
AMK-00023437,0.4921211838255293,0,Medium Priority
AMK-00047326,0.2299579707074278,0,Low Priority
AMK-00014091,0.40023409002917254,0,Medium Priority
AMK-00014412,0.27305143465621223,0,Low Priority
AMK-00040361,0.5448811522056027,1,Medium Priority
AMK-00054431,0.704880474207345,1,High Priority
AMK-00003289,0.3483899212771005,0,Medium Priority
AMK-00062429,0.7725536379915712,1,High Priority
AMK-00026553,0.34083956164534385,0,Medium Priority
AMK-00009026,0.6154408929747113,1,Medium Priority
AMK-00058448,0.5003641334650414,1,Medium Priority
AMK-00058884,0.25205405484929216,0,Low Priority
AMK-00052439,0.7101431969538938,1,High Priority
AMK-00041275,0.4328382338318435,0,Medium Priority
AMK-00010584,0.40711021052414814,0,Medium Priority
AMK-00056596,0.5979377387687242,1,Medium Priority
AMK-00016232,0.38175712859210886,0,Medium Priority
AMK-00006146,0.338774815671934,0,Medium Priority
AMK-00014108,0.4316457637654471,0,Medium Priority
AMK-00054492,0.43133346098485575,0,Medium Priority
AMK-00032951,0.31956556072215664,0,Medium Priority
AMK-00027971,0.3600052324312246,0,Medium Priority
AMK-00020865,0.8034870717875268,1,High Priority
